Testament,Book,Chapter,Verse,Content
"New","40","6","2","“Ke ntodo, emaenọ uweene ñkpọ, ikiisaña itaañ añwa-añwa nte mbon ndubịk esinamma ke itie ubọñ akam ye ke mme efaak nọ ebọ itooro. Akpanikọ ke idọkkọ ndufo, ammọ ebọbọ utịb ammọ."
"New","40","6","3","Ado ndufo emaenọ uweene ñkpọ, ikiiyak ubọk ufiin ndufo adiọọñọ se udom anam."
"New","40","6","4","Yak enọ ndufo ado ke ndedịbbe. Ndin Ete ndufo akịtte se ndufo enam ke ndedịbe ayainọ ndufo utịb."
"New","40","6","5","“Ñko ndufo emaebọñ akam, ikiinam nte mbon ndubịk, sia ammọ esima ida ke mme itie ubọñ akam ye iwuod efaak nọ mme awo ekịt ammọ. Ntañ akpanikọ inọ ndufo, ammọ ebọbọ utịb ammọ."
"New","40","6","6","Ado ndufo emaibiibọñ akam, idʌk esịd ubeed ndufo, ikʌk usʌñ ibọñ akam inọ Ete ndufo ke ndedịbe, ndin Ete a-akịtte afịd ñkpọ ke ndedịbe ayaainọ ndufo utịb."
"New","40","6","7","Ndufo imaibọñ akam, ikiinam nte mme Yentaid, sia ammọ ekere ke akam adeghe akeene uwak ikọ."
"New","40","6","8","Ikiiba nte ammọ, sia Ete ndufo adọdiọọñọ se ndufo eyem mbemiso ndufo ebebịp."
"New","40","6","9","“Do ndin akpena ndufo ebọñ akam ntom: “ ‘Ete ñnyịn a-abaaha ke anyọñ, nam ñnyịn ikpono anyịñ mfo,"
"New","40","6","10","yak abio ubọọñ mfo adi, yak inam uduak mfo, Ke ederimbod ukem nte enamma ke anyọñ."
"New","40","6","11","Nọ ñnyịn udia ke usen ke usen."
"New","40","6","12","Feen inọ ke mme idiọọkñkpọ ñnyịn, nte ñnyịn ifeene inọ mbon i-idueeghe ñnyịn."
"New","40","6","13","Kuuyak ñnyịn idʌk ke idomo, ado fak ñnyịn sio ke ubọk andidiọọk.’"
"New","40","6","14","Do ndin, imaifeen ndudue mme awo, Ete ndufo ke anyọñ ayaafeen inọ ndufo"
"New","40","6","15","Ado ndufo miifeene inọ mme awo, Ete ndufo idiifeene inọ ndufo ñko."
"New","40","6","16","“Imaitre udia, ikiikaama iso mfʌhọ-mfʌhọ nte mbon ndubịk, ammọ esikpəgho iso nọ mme awo ediọọñọ ke ammọ etre udia. Ntañ akpanikọ inọ ndufo, ammọ ebọbọ utịb ammọ."
"New","40","6","17","Ke ntodo, ndufo imaitre udia, iyie iso, inyʌñ ifiọññọ adan,"
"New","40","6","18","mbaak awo ndomokeed adidiọọñọ ke ndufo etre udia, ibọhọke Ete ndufo a-akịtte afịd se enam ke ndedịbe. Ndin Ete ndufo a-akịtte afịd se enam ke ndedịbe, ayaainọ ndufo utịb."
"New","40","6","19","“Ikiibọọk inie ibon inọ idem ndufo mi ke ederimbod ke itie ñkakad ye utaeto akemeke adita, me inọ ñko akemeke adibiad ndʌk nnyʌñ nyịp."
"New","40","6","20","Ado ibon inie ndufo ke abio ubọọñ, ke itie ñkakad ye utañkpọ midiikemeke adita, inọ ñko idiibiada idʌk inyʌñ iyịp."
"New","40","6","21","Sia nte ñkpọuto mfo ana kpa ke ndo ke esịd mfo adiiba."
"New","40","6","22","“Anyen ado utuenikañ abʌkidem. Adieke anyen ndufo afọnnọ afịd idem ndufo ayaayọhọ ye unwana."
"New","40","6","23","Ado anyen ndufo mmiifọnnọ, afịd idem ndufo adiyọhọ ye akịm. Ndin unwana esịd idem ndufo amaado akịm, akịm ado adikpon die?"
"New","40","6","24","“Awo keed inama ñkpọ inọ eteufọk iba: anye ayaama keed asua keed; mmiidooho ntodo anye ayaanekke adiana keed akan keed. Ndufo ikemeke ima Abasi ye akʌk ukem-ukem."
"New","40","6","25","“Ami ado ntak ami ibooho ndufo ikiifịna idem ibaña uwem ndufo ke se ediidia me se ediinwọñ me se ibaña ikpọkidem ndufo, se ediisịne. Nte uwem ikponno ikan udia, ikpọkidem inyʌññọ ikpon ikan afọñ?"
"New","40","6","26","Ndufo ise mme inuen anyọñ; ammọ itọọhọtọ, idọkkọdọk, inyʌññọ inịm ke ise, ado Ete ndufo ke ebekpo ubọọñ anọ ammọ ndidia. Nte ndufo ikponno ikan ammọ?"
"New","40","6","27","Nte awo keed ke atu ndufo akeme idian awa keed ke uwem amọ ato ke ntak adifịna?"
"New","40","6","28","“Ñko ntaha efịnake idem ebaña nsiine-e? Ikere ibaña mme frawa ke inwañ; ammọ inamma utom inyʌññọ idọk ñkpọ."
"New","40","6","29","Ado ami idọkkọ ndufo ke Sọdọmọn ke idem amọ ye afịd nsiine ubọọñ amọ ikiyaiyake nte keed ke atu mme frawa ami."
"New","40","6","30","Ke ntodo, adieke Abasi anọọhọ frawa ke ikọd nsiine, a-adooho ammọ eba mfịn, ñkpọñ ekpooño ammọ efọọmọ ke ikañ, nsikpinam ke anye anekke ase ñkpọ ibaña ndufo; ndufo mbon etək mbuọdidem?"
"New","40","6","31","Do ndin ikiifịna idem, ikiinyʌñ ibo, ‘Nse ñnyịn idiidia?’ me ‘Nse ñnyịn idiiñwọñ?’ me ‘Nse ñnyịn idiisịne?’"
"New","40","6","32","Mme mbon a-mmiidiọọñọke Abasi esisịn esịd ammọ ke afịd ñkpọ ami. Ete ndufo ke anyọñ adọdiọọñọ ke ndufo emeyem mme ñkpọ ami."
