Testament,Book,Chapter,Verse,Content
"Old","1","5","3","Na Adam dii mfirihyia ɔha aduasa na ɔwoo babarima wɔ ne sɛso so sɛ ne suban so, na ɔtoo no din Set."
"Old","1","5","4","Na Adam woo Set no akyi no odii mfirihyia ahanwɔtwe, na ɔwoo mmammarima ne mmabea."
"Old","1","5","5","Na Adam nna a odii nyinaa si mfe ahankron aduasa, na owui."
"Old","1","5","6","Na Set dii mfirihyia ɔha ne anum na ɔwoo Enos."
"Old","1","5","7","Na Set woo Enos no akyi no, odii mfe ahanwɔtwe ne asɔn, na ɔwoo mmammarima ne mmabea."
"Old","1","5","8","Na Set nna nyinaa si mfe ahankron ne dumien, na owui."
"Old","1","5","9","Na Enos dii mfirihyia aduakron na ɔwoo Kenan."
"Old","1","5","10","Na Enos woo Kenan no akyi no, odii mfe ahanwɔtwe ne dunum, na ɔwoo mmammarima ne mmabea."
"Old","1","5","11","Na Enos nna nyinaa si mfe ahankron ne anum, na owui."
"Old","1","5","12","Na Kenan dii mfirihyia aduɔsɔn na ɔwoo Mahalaleel."
"Old","1","5","13","Na Kenan woo Mahalaleel no akyi no, odii mfe ahanwɔtwe aduanan, na ɔwoo mmammarima ne mmabea."
"Old","1","5","14","Na Kenan nna nyinaa si mfe ahankron ne du, na owui."
"Old","1","5","15","Na Mahalaleel dii mfirihyia aduosia anum na ɔwoo Yared."
"Old","1","5","16","Na Mahalaleel woo Yared akyi no, odii mfe ahanwɔtwe aduasa, na ɔwoo mmammarima ne mmabea."
"Old","1","5","17","Na Mahalaleel nna nyinaa si mfe ahanwɔtwe aduakron anum, na owui."
"Old","1","5","18","Na Yared dii mfirihyia ɔha aduosia abien na ɔwoo Enok."
"Old","1","5","19","Na Yared woo Enok akyi no, odii mfe ahanwɔtwe, na ɔwoo mmammarima ne mmabea."
"Old","1","5","20","Na Yared nna nyinaa si mfe ahankron aduosia abien, na owui."
"Old","1","5","21","Na Enok dii mfirihyia aduosia anum na ɔwoo Metusela."
